3D Point and Length Measurements

Generated: Wednesday, July 06, 2016 10:16:38

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	Tape Reader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment		
MNCB315_L511.avi	  72829	  40.5011			142.505	0.994	2.150	1084.782	21.837	11.668	47.769	358.780	184.652	-1006.942	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
MNCB315_L511.avi	  72836	  40.5049			171.315	4.627	3.029	1590.727	21.812	55.505	16.461	-591.060	-0.866	-1476.841	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  72847	  40.5111			150.778	0.823	0.868	1119.214	12.169	0.511	43.324	221.239	81.965	-1094.064	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  72847	  40.5111			168.828	3.260	1.219	1699.584	10.756	27.240	12.510	39.800	314.686	-1669.722	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  72852	  40.5138			128.727	3.583	1.509	1716.966	20.635	35.370	35.932	-596.878	-99.374	-1606.808	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
MNCB315_L511.avi	  72867	  40.5222			166.445	4.735	2.050	1603.026	17.525	54.557	18.519	410.709	253.608	-1528.624	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  72874	  40.5261			133.977	1.616	3.772	1379.883	13.669	13.640	16.010	-309.350	-103.146	-1340.798	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
MNCB315_L511.avi	  72876	  40.5272			169.114	3.876	0.545	2120.799	10.219	21.465	25.125	-48.326	373.150	-2087.154	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  72886	  40.5328			157.840	1.282	1.450	1232.204	20.027	7.195	30.731	408.946	-104.121	-1157.692	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  72896	  40.5383			173.047	7.410	6.042	1892.404	7.570	59.380	13.339	-243.959	51.406	-1875.909	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  72937	  40.5611			148.283	0.979	2.711	1203.555	15.017	5.551	45.388	301.535	79.559	-1162.451	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
MNCB315_L511.avi	  72948	  40.5672			154.230	1.547	5.412	1521.531	13.692	4.979	24.798	-359.829	-15.406	-1478.290	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  72950	  40.5683			129.265	1.769	4.592	2040.262	5.784	6.741	19.682	-82.994	188.139	-2029.873	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
MNCB315_L511.avi	  73062	  40.6306			152.803	3.082	3.237	1348.504	13.139	42.782	9.866	-304.839	32.191	-1313.202	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB315_L511.avi	  73477	  40.8614			130.269	0.903	0.867	1198.590	6.751	5.561	17.317	-139.303	21.165	-1190.279	MNCB315	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	J	Passing			
MNCB315_L511.avi	  73745	  41.0105				1.908	18.514	1574.520	1.293			15.593	-17.530	-1574.345	MNCB315	Molly											Muraenidae	Gymnothorax	javanicus	37060039	1	AD	Passing			
MNCB315_L511.avi	  80262	  44.6346			245.001	7.688	4.318	2049.894	12.361	48.221	5.374	438.679	11.248	-2002.374	MNCB315	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB315_L511.avi	  80272	  44.6402			292.597	3.407	3.541	2041.213	8.318	16.177	7.412	-290.671	-52.074	-2019.740	MNCB315	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB315_L511.avi	  80291	  44.6508			207.492	11.801	4.476	3002.937	7.655	31.629	1.023	-384.948	108.690	-2976.178	MNCB315	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB315_L511.avi	  80498	  44.7659			272.248	17.834	10.638	3391.757	27.011	45.734	11.353	1393.404	656.774	-3021.770	MNCB315	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB315_L511.avi	  90120	  50.1168			114.086	1.343	0.708	898.351	14.787	38.678	1.927	-226.207	-37.473	-868.597	MNCB315	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
MNCB315_L511.avi	  95570	  53.1476			225.951	6.502	3.647	2149.994	14.656	33.636	7.685	-543.999	0.008	-2080.033	MNCB315	Molly											Mullidae	Parupeneus	cyclostomus	37355025	1	AD	Passing			
MNCB315_L511.avi	 106358	  59.1469			501.009	13.844	10.449	3405.461	4.366	28.862	9.089	-257.552	29.641	-3395.578	MNCB315	Molly											Tetraodontidae	Arothron	stellatus	37467014	1	AD	Passing			
MNCB316_L418.avi	   9010	   5.0106			174.441	2.752	0.933	1751.158	20.555	10.610	8.606	-569.364	232.047	-1639.674	MNCB316	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB316_L418.avi	   9030	   5.0217			249.963	4.511	1.118	2019.032	26.958	17.539	14.026	-865.141	298.801	-1799.650	MNCB316	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB316_L418.avi	   9040	   5.0272			270.376	8.880	6.044	2479.148	8.286	37.053	11.422	217.901	283.150	-2453.267	MNCB316	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB316_L418.avi	   9040	   5.0272				8.717	8.461	3497.358	9.099			-259.672	509.959	-3450.221	MNCB316	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB316_L418.avi	  12120	   6.7401			103.535	1.438	5.268	1796.045	5.612	4.397	12.575	-169.183	47.140	-1787.438	MNCB316	Molly											Pseudochromidae	Labracinus	lineatus	37313003	1	AD	Passing			
MNCB316_L418.avi	  15128	   8.4129			55.788	1.422	4.478	1086.999	17.706	29.665	31.356	326.702	-50.550	-1035.508	MNCB316	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
MNCB316_L418.avi	  15133	   8.4156			64.471	2.732	5.833	1271.066	10.853	60.941	39.641	-237.492	29.609	-1248.331	MNCB316	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
MNCB316_L418.avi	  15143	   8.4212			72.842	1.434	2.338	1178.973	15.256	25.310	36.705	310.091	8.875	-1137.428	MNCB316	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
MNCB316_L418.avi	  17524	   9.7453			102.544	3.252	4.913	1508.511	20.258	33.155	8.723	-516.112	80.312	-1415.197	MNCB316	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
MNCB316_L418.avi	  17524	   9.7453			130.266	5.785	1.772	1977.702	21.413	37.944	14.995	-687.761	219.766	-1841.194	MNCB316	Molly											Labridae	Coris	caudimacula	37384092	1	AD	Passing			
MNCB316_L418.avi	  19796	  11.0088			317.090	5.968	1.840	1706.988	23.863	75.649	19.889	-671.962	159.146	-1561.072	MNCB316	Molly											Serranidae	Epinephelus	rivulatus	37311022	1	AD	Passing			
MNCB316_L418.avi	  27832	  15.4777			304.712	4.365	2.898	3036.145	11.159	3.043	8.746	516.321	280.511	-2978.742	MNCB316	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	AD	Passing			
MNCB316_L418.avi	  31013	  17.2467			546.025	5.457	3.895	1967.127	22.258	35.965	4.794	593.250	450.833	-1820.547	MNCB316	Molly											Scombridae	Scomberomorus	spp		1	AD	Passing			
MNCB316_L418.avi	  31727	  17.6438				1.129	0.174	1148.593	8.174			-159.396	-28.438	-1137.124	MNCB316	Molly											Muraenidae	Gymnothorax	undulatus	37060053	1	AD	Passing			
MNCB316_L418.avi	  33639	  18.7070			265.989	2.938	2.217	1520.857	20.536	30.990	13.451	408.154	343.562	-1424.212	MNCB316	Molly											Sphyraenidae	Sphyraena	jello	37382004	1	AD	Passing			
MNCB316_L418.avi	  36269	  20.1696				1.870	0.425	1490.754	20.827			-515.503	-114.572	-1394.087	MNCB316	Molly											Apogonidae		sp10		1	AD	Passing			
MNCB316_L418.avi	  39320	  21.8663			101.364	4.587	2.455	2309.368	21.826	9.177	7.008	-767.767	384.310	-2143.833	MNCB316	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
MNCB316_L418.avi	  39322	  21.8674			90.491	0.817	2.466	944.214	18.735	3.437	16.162	290.358	87.589	-894.182	MNCB316	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
MNCB316_L418.avi	  39322	  21.8674			123.054	0.932	2.525	1219.931	8.906	4.415	18.098	173.859	73.776	-1205.223	MNCB316	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
MNCB316_L418.avi	  39322	  21.8674			87.054	1.597	0.487	1114.948	17.495	26.586	12.222	-334.945	-12.424	-1063.374	MNCB316	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
MNCB316_L418.avi	  39332	  21.8730			127.364	1.554	1.212	1237.843	10.478	20.451	17.943	-223.866	23.631	-1217.202	MNCB316	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
MNCB316_L418.avi	  39369	  21.8936			91.806	1.700	1.095	1106.974	6.293	31.772	11.215	-98.914	70.278	-1100.304	MNCB316	Molly											Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing			
MNCB316_L418.avi	  47102	  26.1940			156.384	1.941	0.754	1295.954	10.586	24.214	4.677	-233.549	46.280	-1273.896	MNCB316	Molly											Lethrinidae	Lethrinus	punctulatus	37351001	1	AD	Passing			
MNCB316_L418.avi	  53344	  29.6652				4.506	4.575	2359.322	18.699			-624.096	441.324	-2232.071	MNCB316	Molly											Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
MNCB316_L418.avi	  53349	  29.6680			256.848	7.841	9.233	2513.480	13.634	30.216	0.294	-397.405	439.437	-2442.652	MNCB316	Molly											Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
MNCB316_L418.avi	  53395	  29.6936				5.765	2.107	2684.481	18.100			-649.910	538.638	-2548.318	MNCB316	Molly											Siganidae	Siganus	fuscescens	37438001	2	AD	Passing			
MNCB316_L418.avi	  53441	  29.7192			304.454	11.680	17.293	2411.965	19.658	62.102	3.821	-595.920	550.706	-2271.383	MNCB316	Molly											Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
MNCB316_L418.avi	  54765	  30.4555			251.539	3.906	3.840	2422.437	5.026	15.438	20.303	28.766	210.264	-2413.122	MNCB316	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
MNCB316_L418.avi	  54897	  30.5289			277.677	3.053	1.125	1188.654	16.229	61.345	7.831	-331.712	-18.006	-1141.289	MNCB316	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
MNCB316_L418.avi	  81153	  45.1301			100.390	4.291	3.092	2211.370	6.444	22.968	30.723	-206.575	137.573	-2197.398	MNCB316	Molly											Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
MNCB316_L418.avi	  84060	  46.7467			370.255	8.029	5.285	2554.456	30.645	24.261	8.920	-1194.992	517.046	-2197.704	MNCB316	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
MNCB316_L418.avi	  84065	  46.7495			230.432	5.990	1.320	2371.897	23.518	17.044	7.575	-896.127	304.615	-2174.870	MNCB316	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
MNCB316_L418.avi	  84065	  46.7495				2.461	1.654	1763.971	12.147			-353.536	123.881	-1723.734	MNCB316	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
MNCB316_L418.avi	  84089	  46.7629			173.854	2.929	2.063	1933.081	3.822	16.774	1.372	-99.531	81.847	-1928.781	MNCB316	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
MNCB316_L418.avi	  84089	  46.7629			214.487	6.136	2.064	2289.775	7.080	28.358	4.728	-12.711	281.926	-2272.318	MNCB316	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
MNCB316_L418.avi	  84100	  46.7690			183.712	4.735	2.016	2040.982	16.788	24.911	11.780	571.330	145.297	-1953.991	MNCB316	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
MNCB316_L418.avi	  84101	  46.7695			198.430	3.014	1.359	2211.545	16.193	1.318	2.322	-517.912	334.871	-2123.808	MNCB316	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
MNCB316_L418.avi	  84113	  46.7762			267.073	16.959	3.013	2889.362	12.533	61.282	11.941	536.531	324.408	-2820.515	MNCB316	Molly											Labridae	Cheilio	inermis	37384070	1	AD	Passing			
MNCB316_L418.avi	  87872	  48.8666				6.962	2.788	2920.446	28.065			-1275.652	526.594	-2573.793	MNCB316	Molly											Serranidae	Epinephelus	coioides	37311007	1	AD	Passing			
MNCB316_L418.avi	  95562	  53.1431			219.585	4.951	2.512	2719.045	17.527	6.972	16.108	-683.997	450.196	-2592.813	MNCB316	Molly											Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
MNCB316_L418.avi	  97673	  54.3171			149.763	5.067	3.439	2210.754	26.357	19.293	25.052	-887.786	418.543	-1980.932	MNCB316	Molly											Scaridae	Scarus	sp3		1	AD	Passing			
MNCB316_L418.avi	  97676	  54.3188			112.623	5.123	1.384	1809.393	14.511	40.055	0.164	-324.951	316.145	-1751.674	MNCB316	Molly											Scaridae	Scarus	sp3		1	J	Passing			
MNCB316_L418.avi	  97683	  54.3227			161.627	5.075	2.579	2100.227	10.891	28.126	10.499	205.694	339.354	-2062.397	MNCB316	Molly											Scaridae	Scarus	sp3		1	AD	Passing			
MNCB316_L418.avi	  97697	  54.3304			122.536	1.893	3.416	1743.287	9.755	11.058	3.656	-174.538	238.280	-1718.083	MNCB316	Molly											Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
MNCB316_L418.avi	  97700	  54.3321			117.992	1.658	2.878	2162.528	9.796	4.782	10.654	-20.732	367.335	-2131.000	MNCB316	Molly											Scaridae	Scarus	sp3		1	J	Passing			
MNCB316_L418.avi	  97723	  54.3449				3.396	0.290	2020.231	26.767			-852.036	330.414	-1801.720	MNCB316	Molly											Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
MNCB316_L418.avi	 103546	  57.5831			234.286	4.942	4.795	2244.710	19.727	24.596	30.350	560.950	509.301	-2112.977	MNCB316	Molly											Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing			
MNCB317_L422.avi	   2010	   1.1178			36.794	3.430	1.288	1854.839	22.954	8.960	20.244	-695.819	197.732	-1707.971	MNCB317	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	1	AD	Passing			
MNCB317_L422.avi	   2015	   1.1206			49.325	3.620	3.951	1991.374	21.081	7.554	17.846	-666.955	261.172	-1858.098	MNCB317	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	1	AD	Passing			
MNCB317_L422.avi	   2015	   1.1206			54.679	4.662	2.348	1814.064	16.911	28.874	8.530	-525.216	51.115	-1735.617	MNCB317	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	1	AD	Passing			
MNCB317_L422.avi	   2038	   1.1334				3.446	1.396	1946.950	27.202			-858.631	237.719	-1731.143	MNCB317	Molly											Pomacentridae	Neopomacentrus	filamentosus	37372090	6	AD	Passing			
MNCB317_L422.avi	   3067	   1.7056				1.122	0.978	1061.997	18.331			-320.302	96.738	-1007.912	MNCB317	Molly											Pomacentridae	Pomacentrus	milleri	37372117	2	AD	Passing			
MNCB317_L422.avi	   3067	   1.7056				5.377	8.768	2477.223	22.340			895.606	-286.066	-2291.875	MNCB317	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
MNCB317_L422.avi	   3070	   1.7073			35.709	2.602	13.120	1764.101	17.399	5.939	9.238	502.238	-161.306	-1683.387	MNCB317	Molly											Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
MNCB317_L422.avi	   5144	   2.8606			658.596	10.796	7.785	2376.435	20.134	46.048	1.000	814.092	79.816	-2231.217	MNCB317	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB317_L422.avi	   5144	   2.8606			791.724	7.832	16.735	3784.974	8.375	9.617	6.195	-138.369	533.633	-3744.612	MNCB317	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB317_L422.avi	   5275	   2.9335			715.112	18.458	9.060	3277.985	17.052	39.561	3.096	918.627	282.948	-3133.887	MNCB317	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB317_L422.avi	   5308	   2.9518			818.951	26.349	14.815	3549.666	23.412	57.259	3.464	-1287.803	575.241	-3257.421	MNCB317	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB317_L422.avi	   5333	   2.9657			764.950	36.309	6.018	4562.825	22.018	41.810	0.017	-1630.400	517.527	-4230.052	MNCB317	Molly											Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
MNCB317_L422.avi	   5680	   3.1587			434.744	22.453	18.917	3694.371	27.457	40.150	11.332	1703.357	14.515	-3278.222	MNCB317	Molly											Serranidae	Plectropomus	spp		1	AD	Passing			
MNCB317_L422.avi	   8949	   4.9766			644.934	23.269	5.079	3099.959	21.480	74.800	2.282	-1079.556	350.889	-2884.645	MNCB317	Molly											Lutjanidae	Lutjanus	rivulatus	37346016	1	AD	Passing			
MNCB317_L422.avi	  11928	   6.6333			357.539	9.534	11.996	2227.249	20.077	50.912	1.368	343.733	682.958	-2091.903	MNCB317	Molly											Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
MNCB317_L422.avi	  12003	   6.6750			386.622	7.042	17.966	2186.107	25.242	32.936	1.995	803.361	472.962	-1977.368	MNCB317	Molly											Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
MNCB317_L422.avi	  12003	   6.6750			366.399	4.921	12.223	2294.765	14.283	18.697	2.143	298.200	481.254	-2223.830	MNCB317	Molly											Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
MNCB317_L422.avi	  18979	  10.5544			405.332	8.344	7.599	2148.482	3.209	41.139	4.354	-55.132	106.889	-2145.114	MNCB317	Molly											Lethrinidae	Lethrinus	laticaudis	37351006	1	AD	Passing			
MNCB317_L422.avi	  23021	  12.8022			267.931	2.861	11.922	1475.441	25.663	28.390	25.697	608.980	193.507	-1329.896	MNCB317	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
MNCB317_L422.avi	  23021	  12.8022			242.930	6.822	3.165	2322.381	21.395	23.264	6.866	-791.480	302.163	-2162.339	MNCB317	Molly											Lutjanidae	Lutjanus	carponotatus	37346011	1	AD	Passing			
MNCB317_L422.avi	  27761	  15.4382			262.981	7.217	3.324	3067.450	21.850	6.242	40.323	-1108.903	271.355	-2847.095	MNCB317	Molly											Scaridae	Scarus	rivulatus	37386027	1	AD	Passing			
MNCB317_L422.avi	  30208	  16.7990			333.686	1.984	10.706	1527.474	11.364	14.903	25.674	193.118	-230.850	-1497.528	MNCB317	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB317_L422.avi	  30211	  16.8007			296.709	15.292	17.619	2699.321	11.247	56.053	17.749	521.730	70.471	-2647.483	MNCB317	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB317_L422.avi	  30246	  16.8202			228.006	5.133	5.262	2143.979	30.152	3.249	22.474	-1051.279	233.572	-1853.889	MNCB317	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB317_L422.avi	  30246	  16.8202			235.341	4.024	1.686	2223.956	20.683	0.503	29.567	-752.416	225.563	-2080.619	MNCB317	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB317_L422.avi	  30246	  16.8202			334.674	3.871	11.881	1879.881	25.879	8.544	7.059	757.821	-314.532	-1691.369	MNCB317	Molly											Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
MNCB317_L422.avi	  35697	  19.8515			293.227	8.122	17.078	2894.915	23.545	5.330	4.856	1064.433	-452.038	-2653.899	MNCB317	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB317_L422.avi	  38900	  21.6327			322.580	20.692	15.758	3047.748	24.093	70.462	6.505	1212.301	-279.664	-2782.244	MNCB317	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	AD	Passing			
MNCB317_L422.avi	  38977	  21.6756			249.254	7.445	5.855	1857.169	13.394	60.662	20.056	239.127	-357.617	-1806.655	MNCB317	Molly											Lutjanidae	Lutjanus	lemniscatus	37346010	1	AD	Passing			
MNCB317_L422.avi	  57096	  31.7518			256.584	7.601	19.934	1972.689	17.700	47.826	2.707	584.969	-132.410	-1879.303	MNCB317	Molly											Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing			
MNCB317_L422.avi	  63954	  35.5656			156.624	11.468	18.591	2845.011	27.277	38.326	30.757	1302.156	66.695	-2528.642	MNCB317	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
MNCB317_L422.avi	 106903	  59.4500			288.443	8.624	15.606	2171.062	24.723	47.594	10.868	906.780	47.502	-1972.055	MNCB317	Molly											Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
MNCB318_L422.avi	   3795	   2.1104			288.775	20.810	13.406	3518.953	3.559	38.909	4.633	-32.930	-215.952	-3512.166	MNCB318	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
MNCB318_L422.avi	   3797	   2.1116			142.772	3.207	16.363	3445.376	1.672	4.034	20.632	-62.189	-78.955	-3443.909	MNCB318	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
MNCB318_L422.avi	   3859	   2.1460				16.700	8.958	4846.916	3.650			-241.035	-182.801	-4837.466	MNCB318	Molly											Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
MNCB318_L422.avi	  10513	   5.8464			160.761	8.095	19.258	2740.055	24.019	8.791	5.356	1105.339	148.776	-2502.797	MNCB318	Molly											Chaetodontidae	Chaetodon	adiergastos	37365033	1	AD	Passing			
MNCB318_L422.avi	  12966	   7.2105			253.417	11.070	12.586	2551.428	25.655	46.452	19.674	1036.701	-381.489	-2299.892	MNCB318	Molly											Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
MNCB318_L422.avi	  13239	   7.3624			276.270	18.186	6.684	3146.681	29.500	53.116	9.054	-1458.662	522.721	-2738.735	MNCB318	Molly											Scaridae	Scarus	rivulatus	37386027	1	AD	Passing			
